image_id,true_cat,base_ypre,focalloss_ypre,mixlabel_ypre
cropped83452.png,1,1,1,1
cropped83462.png,4,3,3,3
cropped83463.png,7,7,7,6
cropped83553.png,6,5,5,4
cropped83577.png,6,6,6,6
cropped83583.png,4,8,1,4
cropped83596.png,4,5,5,4
cropped83602.png,4,4,7,4
cropped83631.png,6,2,2,2
cropped83686.png,4,7,7,7
cropped83690.png,3,3,3,3
cropped83734.png,6,4,6,1
cropped83758.png,1,4,1,1
cropped83791.png,4,1,1,1
cropped83810.png,2,2,2,2
cropped83830.png,7,7,4,7
cropped83853.png,4,3,6,6
cropped83869.png,2,3,7,2
cropped83964.png,8,1,3,1
cropped83988.png,3,3,3,3
cropped84004.png,4,6,1,3
cropped84081.png,4,1,1,1
cropped84104.png,7,3,1,3
cropped84197.png,3,3,7,3
cropped84269.png,4,7,7,7
cropped84280.png,4,6,7,6
cropped84303.png,7,7,7,7
cropped84329.png,5,3,5,5
cropped84373.png,4,4,7,4
cropped84380.png,1,1,1,1
cropped84444.png,8,2,6,8
cropped84451.png,4,7,4,4
cropped84473.png,2,2,2,2
cropped84526.png,1,1,1,1
cropped84531.png,4,4,4,4
cropped84532.png,1,1,1,1
cropped84557.png,1,1,1,1
cropped84603.png,4,4,4,4
cropped84649.png,6,1,1,1
cropped84677.png,1,1,1,1
cropped84701.png,2,2,2,2
cropped84702.png,2,2,2,2
cropped84704.png,4,1,3,1
cropped84705.png,1,6,6,1
cropped84753.png,4,5,7,1
cropped84817.png,6,6,6,6
cropped84872.png,4,6,7,7
cropped84877.png,4,6,4,6
cropped84885.png,4,4,4,4
cropped84927.png,2,3,6,1
cropped84954.png,4,4,4,1
cropped84976.png,3,6,1,6
cropped84995.png,7,4,6,4
cropped85027.png,5,8,3,3
cropped85067.png,4,3,3,3
cropped85145.png,4,4,4,4
cropped85160.png,4,1,1,1
cropped85221.png,6,7,6,6
cropped85231.png,1,7,4,1
cropped85289.png,6,6,7,4
cropped85313.png,1,1,1,1
cropped85315.png,4,4,4,4
cropped85449.png,7,1,1,1
cropped85478.png,1,1,1,1
cropped85486.png,6,4,4,5
cropped85606.png,1,1,1,1
cropped85689.png,6,7,7,7
cropped85714.png,1,2,2,1
cropped85735.png,4,1,3,4
cropped85808.png,8,8,8,8
cropped85829.png,1,1,1,1
cropped85839.png,1,1,1,1
cropped85876.png,1,2,1,2
cropped85900.png,7,3,3,3
cropped85921.png,5,5,4,5
cropped85923.png,4,7,7,4
cropped86175.png,1,1,2,2
cropped86196.png,1,6,2,6
cropped86282.png,2,8,4,1
cropped86372.png,7,8,7,8
cropped86380.png,7,7,4,7
cropped86447.png,1,2,7,4
cropped86454.png,4,4,4,4
cropped86490.png,1,1,1,1
cropped86527.png,5,7,3,1
cropped86535.png,3,5,4,5
cropped86600.png,7,7,7,7
cropped86605.png,7,2,7,1
cropped86615.png,4,4,4,4
cropped86654.png,4,1,1,1
cropped86678.png,1,1,1,1
cropped86722.png,6,7,8,7
cropped86726.png,3,3,3,3
cropped86868.png,6,3,6,1
cropped86899.png,2,2,2,2
cropped86906.png,8,7,7,7
cropped86982.png,8,3,3,8
cropped87143.png,4,6,6,4
cropped87179.png,4,4,4,4
cropped87252.png,6,1,1,1
cropped87321.png,4,4,4,1
cropped87327.png,7,7,7,7
cropped87350.png,4,4,4,4
cropped87423.png,3,3,3,3
cropped87433.png,8,6,6,6
cropped87500.png,2,2,2,2
cropped87501.png,2,2,2,2
cropped87556.png,4,4,4,4
cropped87574.png,4,2,7,7
cropped87624.png,3,6,7,1
cropped87670.png,7,3,7,7
cropped87788.png,2,2,2,7
cropped87793.png,6,7,7,4
cropped87858.png,6,3,3,3
cropped87916.png,6,3,6,6
cropped87922.png,6,8,8,1
cropped87959.png,6,7,4,4
cropped87975.png,3,7,7,6
cropped88089.png,8,6,7,7
cropped88170.png,4,4,4,4
cropped88245.png,1,1,1,1
cropped88246.png,5,1,3,7
cropped88251.png,5,7,6,7
cropped88279.png,6,6,4,6
cropped88284.png,1,1,1,1
cropped88292.png,1,1,6,1
cropped88317.png,6,6,6,1
cropped88360.png,4,4,4,4
cropped88477.png,1,1,4,5
cropped88516.png,7,8,7,7
cropped88563.png,7,7,7,7
cropped88618.png,3,6,3,6
cropped88629.png,6,1,6,4
cropped88697.png,4,4,6,4
cropped88753.png,8,2,8,2
cropped88976.png,4,4,4,4
cropped89025.png,4,1,8,8
cropped89060.png,4,5,4,4
